,id,_id,datetime,type,reference,description,extra
5606,20745,,2021-01-25T04:00:01.197327Z,RECOVERED,http://covid.gov.pk/,"254 new recoveries reported in KPK taking the tally to 60,476",
5607,20746,,2021-01-25T04:00:01.204065Z,DECEASED,http://covid.gov.pk/,"7 new deaths reported in Punjab taking the tally to 4,568",
5608,20747,,2021-01-25T04:00:01.210867Z,RECOVERED,http://covid.gov.pk/,"1,216 new recoveries reported in Punjab taking the tally to 138,894",
5609,20748,,2021-01-25T04:00:01.217489Z,DECEASED,http://covid.gov.pk/,"4 new deaths reported in Sindh taking the tally to 3,892",
5610,20749,,2021-01-25T04:00:01.224355Z,RECOVERED,http://covid.gov.pk/,"793 new recoveries reported in Sindh taking the tally to 219,481",
5611,20750,,2021-01-26T03:29:00Z,INFECTED,http://covid.gov.pk/,"30 new cases reported in AJK taking the tally to 8,855",
5612,20751,,2021-01-26T03:29:00Z,INFECTED,http://covid.gov.pk/,"77 new cases reported in Islamabad taking the tally to 40,892",
5613,20753,,2021-01-26T03:29:00Z,INFECTED,http://covid.gov.pk/,"208 new cases reported in KPK taking the tally to 65,740",
5614,20754,,2021-01-26T03:29:00Z,INFECTED,http://covid.gov.pk/,"700 new cases reported in Punjab taking the tally to 154,717",
5615,20755,,2021-01-26T03:29:00Z,INFECTED,http://covid.gov.pk/,"854 new cases reported in Sindh taking the tally to 242,054",
5616,20756,,2021-01-26T03:29:00Z,INFECTED,http://covid.gov.pk/,"4 new cases reported in Balochistan taking the tally to 18,754",
5617,20757,,2021-01-26T04:00:01.051338Z,DECEASED,http://covid.gov.pk/,1 new death reported in AJK taking the tally to 257,
5618,20758,,2021-01-26T04:00:01.065901Z,RECOVERED,http://covid.gov.pk/,"19 new recoveries reported in AJK taking the tally to 8,280",
5619,20759,,2021-01-26T04:00:01.076914Z,RECOVERED,http://covid.gov.pk/,"9 new recoveries reported in Balochistan taking the tally to 18,293",
5620,20760,,2021-01-26T04:00:01.087790Z,RECOVERED,http://covid.gov.pk/,"5 new recoveries reported in Gilgit Baltistan taking the tally to 4,775",
5621,20761,,2021-01-26T04:00:01.098784Z,RECOVERED,http://covid.gov.pk/,"106 new recoveries reported in Islamabad taking the tally to 38,843",
5622,20763,,2021-01-26T04:00:01.181468Z,DECEASED,http://covid.gov.pk/,"9 new deaths reported in KPK taking the tally to 1,848",
5623,20764,,2021-01-26T04:00:01.188843Z,RECOVERED,http://covid.gov.pk/,"86 new recoveries reported in KPK taking the tally to 60,562",
5624,20765,,2021-01-26T04:00:01.195290Z,DECEASED,http://covid.gov.pk/,"40 new deaths reported in Punjab taking the tally to 4,608",
5625,20766,,2021-01-26T04:00:01.201729Z,RECOVERED,http://covid.gov.pk/,"527 new recoveries reported in Punjab taking the tally to 139,421",
5626,20767,,2021-01-26T04:00:01.208186Z,DECEASED,http://covid.gov.pk/,"8 new deaths reported in Sindh taking the tally to 3,900",
5627,20768,,2021-01-26T04:00:01.214342Z,RECOVERED,http://covid.gov.pk/,"471 new recoveries reported in Sindh taking the tally to 219,952",
5628,20769,,2021-01-27T03:14:00Z,INFECTED,http://covid.gov.pk/,"22 new cases reported in AJK taking the tally to 8,877",
5629,20770,,2021-01-27T03:14:00Z,INFECTED,http://covid.gov.pk/,"80 new cases reported in Islamabad taking the tally to 40,972",
5630,20772,,2021-01-27T03:14:00Z,INFECTED,http://covid.gov.pk/,"213 new cases reported in KPK taking the tally to 65,953",
5631,20773,,2021-01-27T03:14:00Z,INFECTED,http://covid.gov.pk/,"1 new case reported in Gilgit Baltistan taking the tally to 4,903",
5632,20774,,2021-01-27T03:14:00Z,INFECTED,http://covid.gov.pk/,"497 new cases reported in Punjab taking the tally to 155,214",
5633,20775,,2021-01-27T03:14:00Z,INFECTED,http://covid.gov.pk/,"739 new cases reported in Sindh taking the tally to 242,793",
5634,20776,,2021-01-27T03:14:00Z,INFECTED,http://covid.gov.pk/,"11 new cases reported in Balochistan taking the tally to 18,765",
5635,20777,,2021-01-27T04:00:01.079563Z,DECEASED,http://covid.gov.pk/,1 new death reported in AJK taking the tally to 258,
5636,20778,,2021-01-27T04:00:01.106737Z,RECOVERED,http://covid.gov.pk/,"17 new recoveries reported in AJK taking the tally to 8,297",
5637,20779,,2021-01-27T04:00:01.116174Z,RECOVERED,http://covid.gov.pk/,"22 new recoveries reported in Balochistan taking the tally to 18,315",
5638,20780,,2021-01-27T04:00:01.127559Z,RECOVERED,http://covid.gov.pk/,"6 new recoveries reported in Gilgit Baltistan taking the tally to 4,781",
5639,20781,,2021-01-27T04:00:01.134336Z,DECEASED,http://covid.gov.pk/,1 new death reported in Islamabad taking the tally to 469,
5640,20783,,2021-01-27T04:00:01.204247Z,RECOVERED,http://covid.gov.pk/,"127 new recoveries reported in Islamabad taking the tally to 38,970",
5641,20785,,2021-01-27T04:00:01.269024Z,DECEASED,http://covid.gov.pk/,"9 new deaths reported in KPK taking the tally to 1,857",
5642,20786,,2021-01-27T04:00:01.275689Z,RECOVERED,http://covid.gov.pk/,"388 new recoveries reported in KPK taking the tally to 60,950",
5643,20787,,2021-01-27T04:00:01.281659Z,DECEASED,http://covid.gov.pk/,"38 new deaths reported in Punjab taking the tally to 4,646",
5644,20788,,2021-01-27T04:00:01.287565Z,RECOVERED,http://covid.gov.pk/,"466 new recoveries reported in Punjab taking the tally to 139,887",
5645,20789,,2021-01-27T04:00:01.293824Z,DECEASED,http://covid.gov.pk/,"25 new deaths reported in Sindh taking the tally to 3,925",
5646,20790,,2021-01-27T04:00:01.300082Z,RECOVERED,http://covid.gov.pk/,"1,055 new recoveries reported in Sindh taking the tally to 221,007",
5647,20791,,2021-01-28T02:39:00Z,INFECTED,http://covid.gov.pk/,"54 new cases reported in AJK taking the tally to 8,931",
5648,20792,,2021-01-28T02:39:00Z,INFECTED,http://covid.gov.pk/,"104 new cases reported in Islamabad taking the tally to 41,076",
5649,20794,,2021-01-28T02:39:00Z,INFECTED,http://covid.gov.pk/,"245 new cases reported in KPK taking the tally to 66,198",
5650,20795,,2021-01-28T02:39:00Z,INFECTED,http://covid.gov.pk/,"3 new cases reported in Gilgit Baltistan taking the tally to 4,906",
5651,20796,,2021-01-28T02:39:00Z,INFECTED,http://covid.gov.pk/,"591 new cases reported in Punjab taking the tally to 155,805",
5652,20797,,2021-01-28T02:39:00Z,INFECTED,http://covid.gov.pk/,"890 new cases reported in Sindh taking the tally to 243,683",
5653,20798,,2021-01-28T02:39:00Z,INFECTED,http://covid.gov.pk/,"23 new cases reported in Balochistan taking the tally to 18,788",
5654,20799,,2021-01-28T04:00:01.071395Z,DECEASED,http://covid.gov.pk/,1 new death reported in AJK taking the tally to 259,
5655,20800,,2021-01-28T04:00:01.099985Z,RECOVERED,http://covid.gov.pk/,"20 new recoveries reported in AJK taking the tally to 8,317",
5656,20801,,2021-01-28T04:00:01.111369Z,RECOVERED,http://covid.gov.pk/,"42 new recoveries reported in Balochistan taking the tally to 18,357",
5657,20802,,2021-01-28T04:00:01.120814Z,DECEASED,http://covid.gov.pk/,3 new deaths reported in Islamabad taking the tally to 472,
5658,20804,,2021-01-28T04:00:01.197686Z,RECOVERED,http://covid.gov.pk/,"109 new recoveries reported in Islamabad taking the tally to 39,079",
5659,20806,,2021-01-28T04:00:01.288617Z,DECEASED,http://covid.gov.pk/,"13 new deaths reported in KPK taking the tally to 1,870",
5660,20807,,2021-01-28T04:00:01.296673Z,RECOVERED,http://covid.gov.pk/,"512 new recoveries reported in KPK taking the tally to 61,462",
5661,20808,,2021-01-28T04:00:01.305425Z,DECEASED,http://covid.gov.pk/,"15 new deaths reported in Punjab taking the tally to 4,661",
5662,20809,,2021-01-28T04:00:01.315158Z,RECOVERED,http://covid.gov.pk/,"658 new recoveries reported in Punjab taking the tally to 140,545",
5663,20810,,2021-01-28T04:00:01.334578Z,DECEASED,http://covid.gov.pk/,"32 new deaths reported in Sindh taking the tally to 3,957",
5664,20811,,2021-01-28T04:00:01.358864Z,RECOVERED,http://covid.gov.pk/,"1,030 new recoveries reported in Sindh taking the tally to 222,037",
5665,20812,,2021-01-29T02:52:00Z,INFECTED,http://covid.gov.pk/,"22 new cases reported in AJK taking the tally to 8,953",
5666,20813,,2021-01-29T02:52:00Z,INFECTED,http://covid.gov.pk/,"100 new cases reported in Islamabad taking the tally to 41,176",
5667,20815,,2021-01-29T02:52:00Z,INFECTED,http://covid.gov.pk/,"253 new cases reported in KPK taking the tally to 66,451",
5668,20816,,2021-01-29T02:52:00Z,INFECTED,http://covid.gov.pk/,"3 new cases reported in Gilgit Baltistan taking the tally to 4,909",
5669,20817,,2021-01-29T02:52:00Z,INFECTED,http://covid.gov.pk/,"599 new cases reported in Punjab taking the tally to 156,404",
5670,20818,,2021-01-29T02:52:00Z,INFECTED,http://covid.gov.pk/,"657 new cases reported in Sindh taking the tally to 244,340",
5671,20819,,2021-01-29T02:52:00Z,INFECTED,http://covid.gov.pk/,"10 new cases reported in Balochistan taking the tally to 18,798",
5672,20820,,2021-01-29T04:00:01.066787Z,RECOVERED,http://covid.gov.pk/,"18 new recoveries reported in AJK taking the tally to 8,335",
5673,20821,,2021-01-29T04:00:01.081417Z,DECEASED,http://covid.gov.pk/,1 new death reported in Balochistan taking the tally to 194,
5674,20822,,2021-01-29T04:00:01.089824Z,RECOVERED,http://covid.gov.pk/,"6 new recoveries reported in Balochistan taking the tally to 18,363",
5675,20823,,2021-01-29T04:00:01.097681Z,RECOVERED,http://covid.gov.pk/,"6 new recoveries reported in Gilgit Baltistan taking the tally to 4,787",
5676,20824,,2021-01-29T04:00:01.103592Z,DECEASED,http://covid.gov.pk/,4 new deaths reported in Islamabad taking the tally to 476,
5677,20826,,2021-01-29T04:00:01.144409Z,RECOVERED,http://covid.gov.pk/,"117 new recoveries reported in Islamabad taking the tally to 39,196",
5678,20828,,2021-01-29T04:00:01.213100Z,DECEASED,http://covid.gov.pk/,"9 new deaths reported in KPK taking the tally to 1,879",
5679,20829,,2021-01-29T04:00:01.219885Z,RECOVERED,http://covid.gov.pk/,"194 new recoveries reported in KPK taking the tally to 61,656",
5680,20830,,2021-01-29T04:00:01.225752Z,DECEASED,http://covid.gov.pk/,"20 new deaths reported in Punjab taking the tally to 4,681",
5681,20831,,2021-01-29T04:00:01.232126Z,RECOVERED,http://covid.gov.pk/,"1,240 new recoveries reported in Punjab taking the tally to 141,785",
5682,20832,,2021-01-29T04:00:01.238219Z,DECEASED,http://covid.gov.pk/,"12 new deaths reported in Sindh taking the tally to 3,969",
5683,20833,,2021-01-29T04:00:01.244247Z,RECOVERED,http://covid.gov.pk/,"586 new recoveries reported in Sindh taking the tally to 222,623",
5684,20834,,2021-01-30T04:25:00Z,INFECTED,http://covid.gov.pk/,"19 new cases reported in AJK taking the tally to 8,972",
5685,20835,,2021-01-30T04:25:00Z,INFECTED,http://covid.gov.pk/,"79 new cases reported in Islamabad taking the tally to 41,255",
5686,20837,,2021-01-30T04:25:00Z,INFECTED,http://covid.gov.pk/,"228 new cases reported in KPK taking the tally to 66,679",
5687,20838,,2021-01-30T04:25:00Z,INFECTED,http://covid.gov.pk/,"524 new cases reported in Punjab taking the tally to 156,928",
5688,20839,,2021-01-30T04:25:00Z,INFECTED,http://covid.gov.pk/,"1,323 new cases reported in Sindh taking the tally to 245,663",
5689,20840,,2021-01-30T04:25:00Z,INFECTED,http://covid.gov.pk/,"11 new cases reported in Balochistan taking the tally to 18,809",
5690,20841,,2021-01-30T05:00:01.059557Z,RECOVERED,http://covid.gov.pk/,"19 new recoveries reported in AJK taking the tally to 8,354",
5691,20842,,2021-01-30T05:00:01.070629Z,DECEASED,http://covid.gov.pk/,1 new death reported in Balochistan taking the tally to 195,
5692,20843,,2021-01-30T05:00:01.077872Z,RECOVERED,http://covid.gov.pk/,"58 new recoveries reported in Balochistan taking the tally to 18,421",
5693,20844,,2021-01-30T05:00:01.088207Z,RECOVERED,http://covid.gov.pk/,"113 new recoveries reported in Islamabad taking the tally to 39,309",
5694,20846,,2021-01-30T05:00:01.151053Z,DECEASED,http://covid.gov.pk/,"11 new deaths reported in KPK taking the tally to 1,890",
5695,20847,,2021-01-30T05:00:01.158633Z,RECOVERED,http://covid.gov.pk/,"276 new recoveries reported in KPK taking the tally to 61,932",
5696,20848,,2021-01-30T05:00:01.164840Z,DECEASED,http://covid.gov.pk/,"35 new deaths reported in Punjab taking the tally to 4,716",
5697,20849,,2021-01-30T05:00:01.170777Z,RECOVERED,http://covid.gov.pk/,"206 new recoveries reported in Punjab taking the tally to 141,991",
5698,20850,,2021-01-30T05:00:01.176833Z,DECEASED,http://covid.gov.pk/,"17 new deaths reported in Sindh taking the tally to 3,986",
5699,20851,,2021-01-30T05:00:01.182703Z,RECOVERED,http://covid.gov.pk/,"735 new recoveries reported in Sindh taking the tally to 223,358",
5700,20852,,2021-01-31T03:14:00Z,INFECTED,http://covid.gov.pk/,"16 new cases reported in AJK taking the tally to 8,988",
5701,20853,,2021-01-31T03:14:00Z,INFECTED,http://covid.gov.pk/,"104 new cases reported in Islamabad taking the tally to 41,359",
5702,20855,,2021-01-31T03:14:00Z,INFECTED,http://covid.gov.pk/,"274 new cases reported in KPK taking the tally to 66,953",
5703,20856,,2021-01-31T03:14:00Z,INFECTED,http://covid.gov.pk/,"425 new cases reported in Punjab taking the tally to 157,353",
5704,20857,,2021-01-31T03:14:00Z,INFECTED,http://covid.gov.pk/,"774 new cases reported in Sindh taking the tally to 246,437",
5705,20858,,2021-01-31T03:14:00Z,INFECTED,http://covid.gov.pk/,"6 new cases reported in Balochistan taking the tally to 18,815",
5706,20859,,2021-01-31T04:00:02.076883Z,DECEASED,http://covid.gov.pk/,1 new death reported in AJK taking the tally to 260,
5707,20860,,2021-01-31T04:00:02.093306Z,RECOVERED,http://covid.gov.pk/,"15 new recoveries reported in AJK taking the tally to 8,369",
5708,20861,,2021-01-31T04:00:02.102073Z,RECOVERED,http://covid.gov.pk/,"8 new recoveries reported in Balochistan taking the tally to 18,429",
5709,20862,,2021-01-31T04:00:02.112739Z,RECOVERED,http://covid.gov.pk/,"130 new recoveries reported in Islamabad taking the tally to 39,439",
5710,20864,,2021-01-31T04:00:02.188228Z,DECEASED,http://covid.gov.pk/,"7 new deaths reported in KPK taking the tally to 1,897",
5711,20865,,2021-01-31T04:00:02.195407Z,RECOVERED,http://covid.gov.pk/,"266 new recoveries reported in KPK taking the tally to 62,198",
5712,20866,,2021-01-31T04:00:02.201742Z,DECEASED,http://covid.gov.pk/,"20 new deaths reported in Punjab taking the tally to 4,736",
5713,20867,,2021-01-31T04:00:02.208009Z,RECOVERED,http://covid.gov.pk/,"660 new recoveries reported in Punjab taking the tally to 142,651",
5714,20868,,2021-01-31T04:00:02.214048Z,DECEASED,http://covid.gov.pk/,"6 new deaths reported in Sindh taking the tally to 3,992",
5715,20869,,2021-01-31T04:00:02.220142Z,RECOVERED,http://covid.gov.pk/,"743 new recoveries reported in Sindh taking the tally to 224,101",
5716,20870,,2021-02-01T03:07:00Z,INFECTED,http://covid.gov.pk/,"31 new cases reported in AJK taking the tally to 9,019",
5717,20871,,2021-02-01T03:07:00Z,INFECTED,http://covid.gov.pk/,"59 new cases reported in Islamabad taking the tally to 41,418",
5718,20873,,2021-02-01T03:07:00Z,INFECTED,http://covid.gov.pk/,"261 new cases reported in KPK taking the tally to 67,214",
5719,20874,,2021-02-01T03:07:00Z,INFECTED,http://covid.gov.pk/,"443 new cases reported in Punjab taking the tally to 157,796",
5720,20875,,2021-02-01T03:07:00Z,INFECTED,http://covid.gov.pk/,"812 new cases reported in Sindh taking the tally to 247,249",
5721,20876,,2021-02-01T03:07:00Z,INFECTED,http://covid.gov.pk/,"8 new cases reported in Balochistan taking the tally to 18,823",
5722,20877,,2021-02-01T04:00:01.050406Z,DECEASED,http://covid.gov.pk/,2 new deaths reported in AJK taking the tally to 262,
5723,20878,,2021-02-01T04:00:01.089483Z,RECOVERED,http://covid.gov.pk/,"17 new recoveries reported in AJK taking the tally to 8,386",
5724,20879,,2021-02-01T04:00:01.099171Z,RECOVERED,http://covid.gov.pk/,"50 new recoveries reported in Balochistan taking the tally to 18,479",
5725,20880,,2021-02-01T04:00:01.111549Z,RECOVERED,http://covid.gov.pk/,"123 new recoveries reported in Islamabad taking the tally to 39,562",
5726,20882,,2021-02-01T04:00:01.260984Z,DECEASED,http://covid.gov.pk/,"9 new deaths reported in KPK taking the tally to 1,906",
5727,20883,,2021-02-01T04:00:01.268124Z,RECOVERED,http://covid.gov.pk/,"187 new recoveries reported in KPK taking the tally to 62,385",
5728,20884,,2021-02-01T04:00:01.274176Z,DECEASED,http://covid.gov.pk/,"11 new deaths reported in Punjab taking the tally to 4,747",
5729,20885,,2021-02-01T04:00:01.280690Z,RECOVERED,http://covid.gov.pk/,"338 new recoveries reported in Punjab taking the tally to 142,989",
5730,20886,,2021-02-01T04:00:01.286873Z,DECEASED,http://covid.gov.pk/,"4 new deaths reported in Sindh taking the tally to 3,996",
5731,20887,,2021-02-01T04:00:01.292972Z,RECOVERED,http://covid.gov.pk/,"563 new recoveries reported in Sindh taking the tally to 224,664",
5732,20888,,2021-02-02T02:27:00Z,INFECTED,http://covid.gov.pk/,"31 new cases reported in AJK taking the tally to 9,050",
5733,20889,,2021-02-02T02:27:00Z,INFECTED,http://covid.gov.pk/,"75 new cases reported in Islamabad taking the tally to 41,493",
5734,20891,,2021-02-02T02:27:00Z,INFECTED,http://covid.gov.pk/,"205 new cases reported in KPK taking the tally to 67,419",
5735,20892,,2021-02-02T02:27:00Z,INFECTED,http://covid.gov.pk/,"424 new cases reported in Punjab taking the tally to 158,220",
5736,20893,,2021-02-02T02:27:00Z,INFECTED,http://covid.gov.pk/,"478 new cases reported in Sindh taking the tally to 247,727",
5737,20894,,2021-02-02T02:27:00Z,INFECTED,http://covid.gov.pk/,"7 new cases reported in Balochistan taking the tally to 18,830",
5738,20895,,2021-02-02T04:00:01.072116Z,DECEASED,http://covid.gov.pk/,2 new deaths reported in AJK taking the tally to 264,
5739,20896,,2021-02-02T04:00:01.092773Z,RECOVERED,http://covid.gov.pk/,"18 new recoveries reported in AJK taking the tally to 8,404",
5740,20897,,2021-02-02T04:00:01.100201Z,DECEASED,http://covid.gov.pk/,1 new death reported in Balochistan taking the tally to 196,
5741,20898,,2021-02-02T04:00:01.106404Z,RECOVERED,http://covid.gov.pk/,"18 new recoveries reported in Balochistan taking the tally to 18,497",
5742,20899,,2021-02-02T04:00:01.113631Z,RECOVERED,http://covid.gov.pk/,"1 new recovery reported in Gilgit Baltistan taking the tally to 4,788",
